(54,'http://www.easydiyandcrafts.com/wp-content/uploads/2014/04/DIY-fantastic-pallet-furniture-ideas1.jpg','http://www.easydiyandcrafts.com/12-diy-fantastic-outdoor-pallet-furniture-ideas','12 diy fantastic outdoor pallet furniture ideas','outdoor furniture diy'),
(55,'http://luphly.com/images/folder-1/diy-outdoor-furniture-couch-design-inspiration-3.jpg','http://luphly.com/diy-outdoor-furniture-couch-best-design-ideas-5-design-ideas.html','diy outdoor furniture couch best design ideas 5 design ideas.html','outdoor furniture diy'),
(56,'http://www.losinghorns.com/wp-content/uploads/2014/12/artistic-diy-patio-furniture-on-wooden-floor-paired-with-torches-and-fresh-garden-idea.jpg','http://www.losinghorns.com/the-diy-patio-design-to-gain-the-modern-theme-by-the-creamy-look-tone/artistic-diy-patio-furniture-on-wooden-floor-paired-with-torches-and-fresh-garden-idea','artistic diy patio furniture on wooden floor paired with torches and fresh garden idea','outdoor furniture diy'),
(57,'http://www.thevillageblacksmith.net/wp-content/uploads/2015/01/breathtaking-simple-white-patio-sofa-do-it-yourself-home-projects-from-ana-white-diy-sofa.jpg','http://www.thevillageblacksmith.net/diy-sofa/breathtaking-simple-white-patio-sofa-do-it-yourself-home-projects-from-ana-white','breathtaking simple white patio sofa do it yourself home projects from ana white','outdoor furniture diy'),
(58,'http://www.houseofhawkes.net/wp-content/uploads/2013/11/Table-before-pics.png','http://www.houseofhawkes.net/outdoor-furniture-makeover','outdoor furniture makeover','outdoor furniture diy'),
(59,'https://khanacommune.files.wordpress.com/2011/06/img_1382.jpg','https://khanacommune.wordpress.com/2011/06/19/diy-outdoor-furniture-without-going-bankrupt','diy outdoor furniture without going bankrupt','outdoor furniture diy'),
(60,'http://ana-white.com/sites/default/files/3154828854_1371674888.jpg','http://galleryhip.com/diy-outdoor-furniture-plans.html','diy outdoor furniture plans.html','outdoor furniture diy'),
(61,'https://s-media-cache-ak0.pinimg.com/736x/80/22/0e/80220ec1137d172e63d6a13073e3e17e.jpg','http://homes-kid.com/easy-diy-patio-furniture.html','easy diy patio furniture.html','outdoor furniture diy'),
(62,'http://3.bp.blogspot.com/-yDTEwlC7OYM/UccM_q2wUfI/AAAAAAAACyc/J4FU33tA88M/s1600/DIY%252BPatio%252BTable%252B%252525281%25252529.png','http://galleryhip.com/diy-outdoor-furniture.html','diy outdoor furniture.html','outdoor furniture diy'),
(63,'http://archisanic.com/wp-content/uploads/2015/01/outdoor-table-plans-diy-wooden-patio-table-plans-design-table-design-plans-furniture-accessories-various-table-design-plans.jpg','http://archisanic.com/various-table-design-plans/outdoor-table-plans-diy-wooden-patio-table-plans-design','outdoor table plans diy wooden patio table plans design','outdoor furniture diy'),
(64,'http://solarelements.biz/wp-content/uploads/2014/07/easy-diy-outdoor-furniture-wood-pallet-outdoor-furniture-modern-world-decorating-ideas-pictures.jpg','http://solarelements.biz/outdoor-furniture/easy-diy-outdoor-furniture.html','easy diy outdoor furniture.html','outdoor furniture diy'),
(65,'https://img0.etsystatic.com/006/0/6633469/il_fullxfull.359707188_oqui.jpg','https://www.etsy.com/market/build_it_yourself','build it yourself','outdoor furniture diy'),
(66,'http://www.elpozodeagua.com/wp-content/uploads/furniture-diy-ideas.jpg','http://www.elpozodeagua.com/diy-outdoor-furniture-plans-ykefir','diy outdoor furniture plans ykefir','outdoor furniture diy'),
(67,'http://www.homejelly.com/wp-content/uploads/2013/04/Cushion-cleaning-solution.jpg','http://woodworkplans.serveminecraft.net/blueprint/tag/diy-outdoor-patio-furniture-cushions','diy outdoor patio furniture cushions','outdoor furniture diy'),
(68,'http://diyhomedecorguide.com/wp-content/uploads/2014/12/DIY-Patio-furniture-ideas.png','http://diyhomedecorguide.com/diy-patio-furniture','diy patio furniture','outdoor furniture diy'),
(69,'http://www.gurukoala.com/wp-content/uploads/2014/img01/My%252520first%252520try%252520at%252520concrete:%252520a%252520modern%252520concrete%252520and%252520wood%252520bench%252520:-13.jpg','http://www.gurukoala.com/2014/11/19/31-concrete-furniture-diy-projects','31 concrete furniture diy projects','outdoor furniture diy'),
(70,'http://ana-white.com/sites/default/files/3154805720_1329937461.jpg','http://ana-white.com/2012/02/plans/bristol-outdoor-side-table','bristol outdoor side table','outdoor furniture diy'),
(71,'http://archirooms.com/wp-content/uploads/2013/09/Outdoor-Dining-Table-With-Wicker-Chairs-1024x667.jpg','http://archirooms.com/outdoor-dining-tables.html','outdoor dining tables.html','outdoor furniture diy'),
(72,'http://images.thefuntimesguide.com/wp-content/blogs.dir/51/files/diy-pallet-container-garden.jpg','http://www.decodir.com/diy-pallet-outdoor-furniture','diy pallet outdoor furniture','outdoor furniture diy'),
